borough,neighborhood,building_class_category,tax_class_as_of_final_roll,block,lot,building_class_as_of_final,address,zip_code,residential_units,commercial_units,total_units,land_square_feet,gross_square_feet,year_built,tax_class_at_time_of_sale,building_class_at_time_of,sale_price,sale_date,latitude,longitude,community_board,council_district,census_tract,bin,bbl,nta,apartment_number
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,173,1208,R4,"73 WORTH STREET, 3A",10013,1.0,0.0,1.0,0,0,,2,R4,4100000,2019-03-26T00:00:00.000,40.716778,-74.005584,101.0,1.0,33.0,1079275.0,1001737502.0,SoHo-TriBeCa-Civic Center-Little Italy,3A
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,173,1318,R4,"78 LEONARD STREET, 2G",10013,1.0,0.0,1.0,0,0,1920.0,2,R4,1777000,2019-08-08T00:00:00.000,40.717338,-74.005061,101.0,1.0,33.0,1001874.0,1001737503.0,SoHo-TriBeCa-Civic Center-Little Italy,2G
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1402,R4,"67 FRANKLIN STREET, 2A",10013,1.0,0.0,1.0,0,0,1915.0,2,R4,5170000,2019-05-21T00:00:00.000,40.717483,-74.003633,101.0,1.0,33.0,1001905.0,1001747505.0,SoHo-TriBeCa-Civic Center-Little Italy,2A
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1403,R4,"67 FRANKLIN STREET, 2B",10013,1.0,0.0,1.0,0,0,1915.0,2,R4,4475000,2019-04-29T00:00:00.000,40.717483,-74.003633,101.0,1.0,33.0,1001905.0,1001747505.0,SoHo-TriBeCa-Civic Center-Little Italy,2B
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1404,R4,"67 FRANKLIN STREET, 2C",10013,1.0,0.0,1.0,0,0,1915.0,2,R4,4300000,2019-06-27T00:00:00.000,40.717483,-74.003633,101.0,1.0,33.0,1001905.0,1001747505.0,SoHo-TriBeCa-Civic Center-Little Italy,2C
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1405,R4,"67 FRANKLIN STREET, 2D",10013,1.0,0.0,1.0,0,0,1915.0,2,R4,5575000,2019-06-24T00:00:00.000,40.717483,-74.003633,101.0,1.0,33.0,1001905.0,1001747505.0,SoHo-TriBeCa-Civic Center-Little Italy,2D
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1409,R4,"67 FRANKLIN STREET, 4D",10013,1.0,0.0,1.0,0,0,1915.0,2,R4,7079588,2019-04-25T00:00:00.000,40.717483,-74.003633,101.0,1.0,33.0,1001905.0,1001747505.0,SoHo-TriBeCa-Civic Center-Little Italy,4D
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1411,R4,"67 FRANKLIN STREET, 6B",10013,1.0,0.0,1.0,0,0,1915.0,2,R4,7900000,2019-05-10T00:00:00.000,40.717483,-74.003633,101.0,1.0,33.0,1001905.0,1001747505.0,SoHo-TriBeCa-Civic Center-Little Italy,6B
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1502,R4,"91 LEONARD STREET, 2A",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,1654656,2019-08-26T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,2A
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1503,R4,"91 LEONARD STREET, 2B",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,1556090,2019-09-13T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,2B
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1504,R4,"91 LEONARD STREET, 2C",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,3268200,2019-09-13T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,2C
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1505,R4,"91 LEONARD STREET, 2D",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,2497971,2019-10-22T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,2D
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1506,R4,"91 LEONARD STREET, 2E",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,3375000,2019-08-21T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,2E
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1507,R4,"91 LEONARD STREET, 3A",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,1591728,2019-08-26T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,3A
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1508,R4,"91 LEONARD STREET, 3B",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,1464447,2019-10-31T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,3B
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1509,R4,"91 LEONARD STREET, 3C",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,2574340,2019-10-01T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,3C
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1510,R4,"91 LEONARD STREET, 3D",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,1276071,2019-08-30T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,3D
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1511,R4,"91 LEONARD STREET, 3F",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,869993,2019-08-16T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,3F
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1513,R4,"91 LEONARD STREET, 3H",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,1474630,2019-08-27T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,3H
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1514,R4,"91 LEONARD STREET, 4A",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,2391856,2019-10-11T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,4A
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1515,R4,"91 LEONARD STREET, 4B",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,1607002,2019-10-22T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,4B
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1516,R4,"91 LEONARD STREET, 4C",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,2500000,2019-11-04T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,4C
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1517,R4,"91 LEONARD STREET, 4D",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,838223,2019-09-27T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,4D
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1518,R4,"91 LEONARD STREET, 4E",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,1505177,2019-09-20T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,4E
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1519,R4,"91 LEONARD STREET, 4F",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,1200000,2019-08-23T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,4F
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1523,R4,"91 LEONARD STREET, 5B",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,1515360,2019-09-19T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,5B
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1524,R4,"91 LEONARD STREET, 5C",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,2660891,2019-09-12T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,5C
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1525,R4,"91 LEONARD STREET, 5D",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,790162,2019-09-11T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,5D
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1526,R4,"91 LEONARD STREET, 5E",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,1413535,2019-09-26T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,5E
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1527,R4,"91 LEONARD STREET, 5F",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,1235341,2019-09-16T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,5F
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1530,R4,"91 LEONARD STREET, 6A",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,2628200,2019-10-11T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,6A
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1531,R4,"91 LEONARD STREET, 6B",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,1500086,2019-09-27T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,6B
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1533,R4,"91 LEONARD STREET, 6D",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,819488,2019-10-11T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,6D
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1534,R4,"91 LEONARD STREET, 6E",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,1398261,2019-09-23T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,6E
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1535,R4,"91 LEONARD STREET, 6F",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,1277904,2019-10-28T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,6F
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1537,R4,"91 LEONARD STREET, 6H",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,1479721,2019-10-23T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,6H
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1538,R4,"91 LEONARD STREET, 7A",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,2711803,2019-11-27T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,7A
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1539,R4,"91 LEONARD STREET, 7B",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,1637550,2019-10-11T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,7B
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1540,R4,"91 LEONARD STREET, 7C",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,2701622,2019-10-25T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,7C
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1541,R4,"91 LEONARD STREET, 7D",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,829263,2019-10-11T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,7D
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1542,R4,"91 LEONARD STREET, 7E",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,1480000,2019-09-03T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,7E
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1543,R4,"91 LEONARD STREET, 7F",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,1225158,2019-09-13T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,7F
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1544,R4,"91 LEONARD STREET, 7G",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,2633200,2019-11-14T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,7G
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1545,R4,"91 LEONARD STREET, 7H",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,1489903,2019-10-17T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,7H
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1546,R4,"91 LEONARD STREET, 8A",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,2541756,2019-10-24T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,8A
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1547,R4,"91 LEONARD STREET, 8B",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,2374702,2019-09-24T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,8B
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1548,R4,"91 LEONARD STREET, 8C",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,2754064,2019-11-04T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,8C
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1549,R4,"91 LEONARD STREET, 8D",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,839038,2019-10-23T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,8D
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1550,R4,"91 LEONARD STREET, 8E",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,1270400,2019-10-25T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,8E
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1551,R4,"91 LEONARD STREET, 8F",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,5298158,2019-08-29T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,8F
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1552,R4,"91 LEONARD STREET, 8G",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,1403200,2019-10-24T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,8G
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1553,R4,"91 LEONARD STREET, 9A",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,2588799,2019-12-04T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,9A
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1554,R4,"91 LEONARD STREET, 9B",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,2416511,2019-08-27T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,9B
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1555,R4,"91 LEONARD STREET, 9C",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,2690000,2019-08-06T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,9C
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1556,R4,"91 LEONARD STREET, 9D",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,848813,2019-08-23T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,9D
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1557,R4,"91 LEONARD STREET, 9E",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,1357531,2019-11-21T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,9E
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1558,R4,"91 LEONARD STREET, 9F",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,3703200,2019-09-26T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,9F
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1559,R4,"91 LEONARD STREET, 9G",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,2431785,2019-10-24T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,9G
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1560,R4,"91 LEONARD STREET, 10A",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,2833993,2019-10-08T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,10A
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1561,R4,"91 LEONARD STREET, 10B",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,2457241,2019-12-05T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,10B
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1562,R4,"91 LEONARD STREET, 10C",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,2693200,2019-09-19T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,10C
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1563,R4,"91 LEONARD STREET, 10D",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,955000,2019-10-16T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,10D
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1564,R4,"91 LEONARD STREET, 10E",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,1440000,2019-08-19T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,10E
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1565,R4,"91 LEONARD STREET, 10F",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,3989707,2019-10-04T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,10F
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1566,R4,"91 LEONARD STREET, 10G",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,2328200,2019-10-31T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,10G
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1567,R4,"91 LEONARD STREET, 11A",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,2913148,2019-09-26T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,11A
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1568,R4,"91 LEONARD STREET, 11B",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,1622276,2019-08-28T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,11B
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1570,R4,"91 LEONARD STREET, 11D",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,883986,2019-09-26T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,11D
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1571,R4,"91 LEONARD STREET, 11E",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,1377897,2019-10-25T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,11E
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1573,R4,"91 LEONARD STREET, 11G",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,2421000,2019-09-17T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,11G
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1577,R4,"91 LEONARD STREET, 12D",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,878139,2019-12-23T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,12D
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1578,R4,"91 LEONARD STREET, 12E",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,1404437,2019-11-04T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,12E
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1579,R4,"91 LEONARD STREET, 12F",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,3753200,2019-10-17T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,12F
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1580,R4,"91 LEONARD STREET, 12G",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,2483512,2019-10-30T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,12G
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1581,R4,"91 LEONARD STREET, 13A",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,2920000,2019-11-13T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,13A
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1584,R4,"91 LEONARD STREET, 13D",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,997885,2019-10-08T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,13D
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1585,R4,"91 LEONARD STREET, 13E",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,1500137,2019-10-10T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,13E
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1588,R4,"91 LEONARD STREET, 14A",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,4851831,2019-11-12T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,14A
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1589,R4,"91 LEONARD STREET, 14B",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,4064788,2019-09-26T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,14B
1,CIVIC CENTER,13 CONDOS - ELEVATOR APARTMENTS,2,174,1590,R4,"91 LEONARD STREET, 14C",10013,1.0,0.0,1.0,0,0,2018.0,2,R4,996052,2019-12-09T00:00:00.000,40.717132,-74.004574,101.0,1.0,33.0,1090477.0,1001740036.0,SoHo-TriBeCa-Civic Center-Little Italy,14C
